Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type
10/07/2024,PA005,London,Tokyo,First Class,479.0,No,2,Dairy Free
06/04/2024,PA002,New York,London,Premium Economy,587.5,No,3,Vegetarian
04/09/2024,PA007,New York,Perth,Economy,3215.0,No,0,Vegetarian
12/09/2024,PA007,New York,Perth,Business Class,832.8,No,2,
04/06/2024,PA006,Tokyo,London,First Class,303.0,No,1,Nut Free
06/08/2024,PA007,New York,Perth,Premium Economy,1072.5,No,2,Nut Free
13/09/2024,PA003,London,Perth,Business Class,700.8,No,2,Vegetarian
24/11/2024,PA009,New York,Tokyo,First Class,207.0,No,3,Egg Free
11/01/2024,PA011,Perth,Tokyo,Premium Economy,1570.0,No,3,Dairy Free
07/12/2024,PA001,London,New York,Business Class,608.4,No,1,Vegetarian
18/10/2024,PA002,New York,London,First Class,594.0,No,0,Egg Free
29/05/2024,PA006,Tokyo,London,Premium Economy,880.0,No,0,Vegan
17/06/2024,PA004,Perth,London,First Class,621.0,No,2,Egg Free
25/08/2024,PA010,Tokyo,New York,First Class,250.0,No,0,Egg Free
13/07/2024,PA003,London,Perth,Premium Economy,1072.5,No,3,Vegetarian
17/11/2024,PA007,New York,Perth,Economy,2370.0,No,1,Vegetarian
25/04/2024,PA010,Tokyo,New York,Business Class,758.4,No,1,Dairy Free
30/09/2024,PA012,Tokyo,Perth,First Class,658.0,No,0,Vegetarian
01/08/2024,PA006,Tokyo,London,Business Class,746.4,No,3,
28/12/2024,PA004,Perth,London,First Class,323.0,No,3,Vegetarian
20/07/2024,PA009,New York,Tokyo,First Class,302.0,No,1,Nut Free
27/02/2024,PA004,Perth,London,Business Class,594.0,No,3,Vegan
21/12/2024,PA005,London,Tokyo,First Class,233.0,No,1,Nut Free
04/11/2024,PA004,Perth,London,Business Class,772.8,No,1,Nut Free
24/01/2024,PA003,London,Perth,Premium Economy,1552.5,No,2,Dairy Free
11/12/2024,PA012,Tokyo,Perth,Business Class,531.6,No,0,Egg Free
03/02/2024,PA008,Perth,New York,Premium Economy,1697.5,No,1,Vegan
31/01/2024,PA011,Perth,Tokyo,Premium Economy,1192.5,No,0,
06/11/2024,PA007,New York,Perth,Business Class,333.6,No,3,Egg Free
03/03/2024,PA006,Tokyo,London,Economy,1140.0,No,1,Vegan
12/02/2024,PA010,Tokyo,New York,Economy,2345.0,No,2,Nut Free
14/04/2024,PA002,New York,London,Premium Economy,717.5,No,3,
15/12/2024,PA007,New York,Perth,Premium Economy,882.5,No,2,
10/10/2024,PA006,Tokyo,London,Economy,1560.0,No,2,Vegetarian
05/02/2024,PA011,Perth,Tokyo,Economy,3075.0,No,0,Egg Free
05/12/2024,PA003,London,Perth,First Class,226.0,No,3,Dairy Free
26/10/2024,PA001,London,New York,Premium Economy,1137.5,No,1,Vegan
17/02/2024,PA001,London,New York,Economy,2230.0,No,1,Dairy Free
08/10/2024,PA003,London,Perth,Business Class,648.0,No,3,Egg Free
05/07/2024,PA010,Tokyo,New York,Business Class,639.6,No,3,Vegetarian
29/05/2024,PA010,Tokyo,New York,Premium Economy,1745.0,No,3,Vegan
27/02/2024,PA005,London,Tokyo,Economy,2900.0,No,3,Egg Free
04/05/2024,PA004,Perth,London,Premium Economy,1277.5,No,3,Dairy Free
08/11/2024,PA008,Perth,New York,Business Class,348.0,No,2,Nut Free
29/03/2024,PA012,Tokyo,Perth,Economy,3400.0,No,3,Dairy Free
26/06/2024,PA001,London,New York,Premium Economy,610.0,No,1,Egg Free
22/11/2024,PA008,Perth,New York,Business Class,787.2,No,3,Egg Free
12/04/2024,PA002,New York,London,Premium Economy,1585.0,No,2,
26/03/2024,PA002,New York,London,Business Class,505.2,No,1,Egg Free
02/07/2024,PA011,Perth,Tokyo,First Class,507.0,No,1,Vegan
22/06/2024,PA007,New York,Perth,Business Class,446.4,No,2,
20/06/2024,PA008,Perth,New York,Business Class,818.4,No,3,Vegan
18/06/2024,PA010,Tokyo,New York,Premium Economy,1630.0,No,0,Nut Free
23/09/2024,PA006,Tokyo,London,Business Class,451.2,No,3,Vegan
18/11/2024,PA003,London,Perth,First Class,244.0,No,1,Nut Free
26/01/2024,PA010,Tokyo,New York,First Class,261.0,No,1,
24/06/2024,PA004,Perth,London,Economy,2305.0,No,3,
26/10/2024,PA004,Perth,London,First Class,352.0,No,1,Vegan
26/11/2024,PA006,Tokyo,London,Economy,3340.0,No,3,Vegan
06/09/2024,PA008,Perth,New York,Economy,2345.0,No,2,Egg Free
24/03/2024,PA006,Tokyo,London,Premium Economy,605.0,No,2,Nut Free
02/05/2024,PA008,Perth,New York,Premium Economy,1210.0,No,3,Vegetarian
14/09/2024,PA008,Perth,New York,Premium Economy,1605.0,No,2,Egg Free
14/09/2024,PA009,New York,Tokyo,Premium Economy,1055.0,No,2,Nut Free
03/12/2024,PA010,Tokyo,New York,First Class,428.0,No,2,Vegan
04/07/2024,PA001,London,New York,Economy,2700.0,No,3,Nut Free
31/05/2024,PA002,New York,London,Economy,2745.0,No,0,Nut Free
15/12/2024,PA011,Perth,Tokyo,Premium Economy,1600.0,No,0,Nut Free
10/01/2024,PA001,London,New York,Premium Economy,1017.5,No,1,
02/02/2024,PA006,Tokyo,London,Premium Economy,740.0,No,1,Vegan
21/09/2024,PA011,Perth,Tokyo,Economy,3285.0,No,2,Nut Free
21/06/2024,PA007,New York,Perth,Economy,3075.0,No,1,Nut Free
19/04/2024,PA004,Perth,London,Economy,1795.0,No,2,Vegetarian
08/03/2024,PA003,London,Perth,Business Class,753.6,No,3,Vegetarian
24/03/2024,PA007,New York,Perth,Business Class,328.8,No,1,
30/06/2024,PA003,London,Perth,Business Class,763.2,No,3,Dairy Free
09/01/2024,PA001,London,New York,Economy,2680.0,No,0,Dairy Free
16/07/2024,PA002,New York,London,First Class,679.0,No,3,Dairy Free
22/02/2024,PA005,London,Tokyo,Business Class,633.6,No,3,
02/12/2024,PA007,New York,Perth,Business Class,603.6,No,0,Egg Free
22/12/2024,PA006,Tokyo,London,Business Class,536.4,No,0,
07/11/2024,PA004,Perth,London,First Class,585.0,No,0,Vegan
24/12/2024,PA007,New York,Perth,Business Class,495.6,No,2,Dairy Free
23/12/2024,PA008,Perth,New York,Economy,2105.0,No,2,Vegetarian
30/07/2024,PA010,Tokyo,New York,Economy,1095.0,No,0,Vegetarian
22/04/2024,PA008,Perth,New York,Economy,3185.0,No,0,Egg Free
15/07/2024,PA009,New York,Tokyo,Premium Economy,1075.0,No,2,Egg Free
25/12/2024,PA011,Perth,Tokyo,Premium Economy,1002.5,No,0,
17/03/2024,PA010,Tokyo,New York,Business Class,783.6,No,3,Vegan
12/04/2024,PA001,London,New York,Economy,1930.0,No,2,
13/04/2024,PA002,New York,London,Business Class,286.8,No,3,Nut Free
30/07/2024,PA004,Perth,London,Premium Economy,1605.0,No,1,Nut Free
24/12/2024,PA012,Tokyo,Perth,Business Class,364.8,No,2,Dairy Free
15/04/2024,PA008,Perth,New York,Business Class,538.8,No,2,Vegetarian
20/10/2024,PA011,Perth,Tokyo,Premium Economy,725.0,No,1,Dairy Free
29/08/2024,PA001,London,New York,First Class,556.0,No,1,Egg Free
22/03/2024,PA008,Perth,New York,Business Class,348.0,No,2,Vegetarian
21/01/2024,PA011,Perth,Tokyo,First Class,204.0,No,0,Egg Free
14/06/2024,PA006,Tokyo,London,First Class,471.0,No,2,Vegetarian
02/04/2024,PA009,New York,Tokyo,Economy,2430.0,No,3,Vegan
04/02/2024,PA003,London,Perth,First Class,355.0,No,1,Egg Free
25/10/2024,PA011,Perth,Tokyo,Premium Economy,1365.0,No,1,Nut Free
25/12/2024,PA005,London,Tokyo,Business Class,654.0,No,2,Vegan
28/06/2024,PA010,Tokyo,New York,First Class,590.0,No,1,Vegetarian
15/04/2024,PA007,New York,Perth,Premium Economy,790.0,No,2,
07/04/2024,PA008,Perth,New York,Economy,3270.0,No,3,Vegan
01/08/2024,PA012,Tokyo,Perth,First Class,361.0,No,2,Vegan
22/03/2024,PA003,London,Perth,First Class,432.0,No,2,Nut Free
17/12/2024,PA002,New York,London,Economy,1180.0,No,1,Egg Free
13/02/2024,PA001,London,New York,Premium Economy,792.5,No,0,Dairy Free
08/12/2024,PA001,London,New York,First Class,236.0,No,0,Egg Free
17/06/2024,PA006,Tokyo,London,Business Class,625.2,No,1,Vegetarian
21/08/2024,PA004,Perth,London,Premium Economy,727.5,No,0,Vegetarian
30/09/2024,PA006,Tokyo,London,First Class,519.0,No,1,Vegetarian
14/06/2024,PA010,Tokyo,New York,First Class,379.0,No,1,Vegetarian
09/08/2024,PA001,London,New York,Premium Economy,1707.5,No,0,Vegetarian
02/09/2024,PA005,London,Tokyo,Business Class,294.0,No,3,
19/11/2024,PA003,London,Perth,Business Class,520.8,No,1,Egg Free
24/11/2024,PA009,New York,Tokyo,Business Class,549.6,No,0,Vegetarian
25/09/2024,PA007,New York,Perth,Premium Economy,1330.0,No,0,
26/09/2024,PA011,Perth,Tokyo,Business Class,490.8,No,1,Egg Free
07/09/2024,PA006,Tokyo,London,Economy,1280.0,No,1,
05/06/2024,PA002,New York,London,Business Class,552.0,No,3,Vegan
16/09/2024,PA010,Tokyo,New York,Premium Economy,1480.0,No,0,Dairy Free
06/09/2024,PA005,London,Tokyo,Premium Economy,782.5,No,2,Vegetarian
07/04/2024,PA010,Tokyo,New York,Premium Economy,795.0,No,0,Vegetarian
29/04/2024,PA007,New York,Perth,Business Class,298.8,No,3,Egg Free
24/04/2024,PA005,London,Tokyo,First Class,639.0,No,2,Egg Free
18/01/2024,PA007,New York,Perth,First Class,575.0,No,1,Nut Free
30/05/2024,PA008,Perth,New York,First Class,296.0,No,0,Vegetarian
16/10/2024,PA008,Perth,New York,Economy,1270.0,No,1,Vegan
22/04/2024,PA007,New York,Perth,Premium Economy,1337.5,No,3,Vegan
20/05/2024,PA012,Tokyo,Perth,First Class,528.0,No,0,Nut Free
08/11/2024,PA003,London,Perth,First Class,560.0,No,0,Vegan
29/09/2024,PA006,Tokyo,London,First Class,561.0,No,2,Egg Free
19/05/2024,PA010,Tokyo,New York,Premium Economy,1052.5,No,0,Vegan
20/11/2024,PA010,Tokyo,New York,First Class,529.0,No,2,Egg Free
12/02/2024,PA001,London,New York,Business Class,258.0,No,2,Vegan
25/02/2024,PA003,London,Perth,Business Class,834.0,No,3,Vegetarian
15/08/2024,PA002,New York,London,Premium Economy,1382.5,No,1,Nut Free
31/01/2024,PA001,London,New York,Economy,2985.0,No,1,
28/05/2024,PA005,London,Tokyo,Business Class,801.6,No,1,Nut Free
12/03/2024,PA007,New York,Perth,Economy,2865.0,No,3,Vegetarian
10/05/2024,PA009,New York,Tokyo,Premium Economy,682.5,No,1,
26/08/2024,PA010,Tokyo,New York,Premium Economy,617.5,No,0,Nut Free
05/08/2024,PA003,London,Perth,Premium Economy,995.0,No,1,Vegan
26/11/2024,PA011,Perth,Tokyo,Premium Economy,787.5,No,2,Nut Free
25/02/2024,PA005,London,Tokyo,Economy,1765.0,No,3,
24/09/2024,PA008,Perth,New York,Economy,2420.0,No,3,Nut Free
18/08/2024,PA008,Perth,New York,Business Class,670.8,No,2,
20/02/2024,PA004,Perth,London,First Class,219.0,No,0,Nut Free
26/10/2024,PA008,Perth,New York,Economy,1540.0,No,1,
11/07/2024,PA004,Perth,London,Premium Economy,1120.0,No,3,Dairy Free
16/04/2024,PA006,Tokyo,London,Premium Economy,1657.5,No,0,Dairy Free
06/08/2024,PA012,Tokyo,Perth,Premium Economy,922.5,No,2,Dairy Free
07/06/2024,PA005,London,Tokyo,Business Class,733.2,No,3,Vegetarian
05/02/2024,PA012,Tokyo,Perth,First Class,540.0,No,1,Vegan
12/09/2024,PA011,Perth,Tokyo,Business Class,310.8,No,2,Vegetarian
27/12/2024,PA009,New York,Tokyo,First Class,457.0,No,3,Nut Free
03/10/2024,PA006,Tokyo,London,Premium Economy,787.5,No,3,Dairy Free
20/01/2024,PA012,Tokyo,Perth,Premium Economy,640.0,No,1,Vegetarian
28/02/2024,PA005,London,Tokyo,First Class,638.0,No,0,Egg Free
29/09/2024,PA012,Tokyo,Perth,Business Class,349.2,No,2,Vegan
05/12/2024,PA006,Tokyo,London,Business Class,312.0,No,0,Dairy Free
24/10/2024,PA003,London,Perth,Premium Economy,912.5,No,3,Egg Free
02/12/2024,PA004,Perth,London,Premium Economy,1227.5,No,3,Nut Free
01/05/2024,PA012,Tokyo,Perth,Premium Economy,1275.0,No,1,Dairy Free
09/08/2024,PA009,New York,Tokyo,Premium Economy,1137.5,No,0,
02/11/2024,PA008,Perth,New York,Premium Economy,805.0,No,0,Egg Free
12/10/2024,PA008,Perth,New York,Economy,2195.0,No,3,Vegetarian
16/02/2024,PA006,Tokyo,London,Economy,2350.0,No,2,Egg Free
20/10/2024,PA002,New York,London,Premium Economy,970.0,No,1,Dairy Free
19/01/2024,PA009,New York,Tokyo,Business Class,682.8,No,2,Nut Free
10/09/2024,PA001,London,New York,Business Class,716.4,No,1,Vegetarian
14/06/2024,PA003,London,Perth,First Class,693.0,No,3,Vegetarian
26/12/2024,PA008,Perth,New York,Economy,1965.0,No,3,Egg Free
22/09/2024,PA007,New York,Perth,Economy,2535.0,No,1,Egg Free
18/02/2024,PA006,Tokyo,London,Economy,2420.0,No,0,
02/02/2024,PA012,Tokyo,Perth,Business Class,793.2,No,2,Egg Free
05/04/2024,PA011,Perth,Tokyo,Economy,2600.0,No,0,Vegan
11/09/2024,PA001,London,New York,Economy,2145.0,No,2,Vegan
05/11/2024,PA001,London,New York,Business Class,354.0,No,0,Vegetarian
02/12/2024,PA001,London,New York,First Class,524.0,No,3,
19/10/2024,PA001,London,New York,Premium Economy,1492.5,No,0,Vegan
14/07/2024,PA009,New York,Tokyo,Business Class,382.8,No,1,Vegan
21/02/2024,PA003,London,Perth,First Class,357.0,No,0,Egg Free
09/01/2024,PA002,New York,London,Business Class,718.8,No,3,Nut Free
13/01/2024,PA001,London,New York,Premium Economy,1352.5,No,1,Dairy Free
06/05/2024,PA011,Perth,Tokyo,Business Class,681.6,No,2,Dairy Free
08/12/2024,PA002,New York,London,First Class,694.0,No,2,Vegetarian
15/01/2024,PA006,Tokyo,London,Premium Economy,627.5,No,3,Vegan
24/03/2024,PA007,New York,Perth,Premium Economy,1040.0,No,2,Dairy Free
31/10/2024,PA005,London,Tokyo,Premium Economy,1610.0,No,0,
06/04/2024,PA004,Perth,London,Economy,3480.0,No,0,Dairy Free
22/02/2024,PA005,London,Tokyo,Premium Economy,1452.5,No,3,
15/05/2024,PA001,London,New York,Business Class,289.2,No,0,Vegan
02/07/2024,PA003,London,Perth,First Class,398.0,No,0,Nut Free
04/09/2024,PA012,Tokyo,Perth,Economy,1940.0,No,3,Dairy Free
06/12/2024,PA005,London,Tokyo,Business Class,462.0,No,1,Vegan
07/06/2024,PA012,Tokyo,Perth,Premium Economy,1472.5,No,1,Egg Free
21/04/2024,PA009,New York,Tokyo,Economy,1170.0,No,1,Nut Free
02/04/2024,PA012,Tokyo,Perth,Economy,2880.0,No,2,Egg Free
01/08/2024,PA002,New York,London,Business Class,744.0,No,1,Dairy Free
18/07/2024,PA010,Tokyo,New York,Premium Economy,1122.5,No,1,Egg Free
18/12/2024,PA009,New York,Tokyo,Economy,3465.0,No,0,Egg Free
04/11/2024,PA002,New York,London,First Class,513.0,No,2,Dairy Free
07/02/2024,PA006,Tokyo,London,Business Class,468.0,No,0,Egg Free
04/09/2024,PA005,London,Tokyo,Economy,2530.0,No,2,Vegetarian
25/05/2024,PA007,New York,Perth,First Class,311.0,No,3,Vegan
19/10/2024,PA009,New York,Tokyo,Business Class,265.2,No,2,Nut Free
29/08/2024,PA001,London,New York,Economy,3395.0,No,2,Vegan
07/08/2024,PA003,London,Perth,First Class,665.0,No,0,Egg Free
25/03/2024,PA001,London,New York,First Class,279.0,No,1,Egg Free
13/01/2024,PA002,New York,London,Economy,3040.0,No,0,
02/04/2024,PA009,New York,Tokyo,Economy,2830.0,No,2,Egg Free
28/12/2024,PA010,Tokyo,New York,Business Class,703.2,No,3,Egg Free
26/06/2024,PA008,Perth,New York,Business Class,439.2,No,1,Nut Free
24/11/2024,PA001,London,New York,Premium Economy,567.5,No,1,Egg Free
20/07/2024,PA012,Tokyo,Perth,First Class,677.0,No,0,
22/12/2024,PA001,London,New York,Premium Economy,1475.0,No,1,Nut Free
14/12/2024,PA001,London,New York,First Class,348.0,No,1,Egg Free
25/09/2024,PA004,Perth,London,First Class,683.0,No,1,Vegetarian
24/09/2024,PA012,Tokyo,Perth,Premium Economy,610.0,No,1,Nut Free
21/02/2024,PA002,New York,London,Business Class,273.6,No,3,Nut Free
29/04/2024,PA012,Tokyo,Perth,First Class,691.0,No,3,
08/01/2024,PA010,Tokyo,New York,Business Class,438.0,No,1,Egg Free
29/01/2024,PA002,New York,London,Business Class,624.0,No,2,Vegan
09/09/2024,PA003,London,Perth,First Class,259.0,No,3,Vegetarian
29/08/2024,PA010,Tokyo,New York,Premium Economy,1075.0,No,2,Nut Free
27/08/2024,PA001,London,New York,Economy,2700.0,No,1,Nut Free
02/03/2024,PA012,Tokyo,Perth,Business Class,368.4,No,3,Egg Free
19/01/2024,PA011,Perth,Tokyo,Economy,2055.0,No,3,Egg Free
06/11/2024,PA009,New York,Tokyo,Premium Economy,520.0,No,0,Dairy Free
22/03/2024,PA006,Tokyo,London,Premium Economy,735.0,No,3,Nut Free
30/10/2024,PA008,Perth,New York,First Class,218.0,No,0,Vegetarian
23/05/2024,PA003,London,Perth,Premium Economy,675.0,No,3,Dairy Free
25/03/2024,PA010,Tokyo,New York,Premium Economy,1275.0,No,3,Vegetarian
02/09/2024,PA003,London,Perth,First Class,346.0,No,0,Vegetarian
28/07/2024,PA002,New York,London,Business Class,738.0,No,3,Dairy Free
14/05/2024,PA009,New York,Tokyo,First Class,352.0,No,2,
14/09/2024,PA010,Tokyo,New York,Business Class,444.0,No,3,Vegetarian
29/12/2024,PA006,Tokyo,London,Premium Economy,1397.5,No,1,Nut Free
26/11/2024,PA006,Tokyo,London,Economy,1395.0,No,0,Egg Free
12/02/2024,PA008,Perth,New York,Business Class,636.0,No,1,Egg Free
08/06/2024,PA007,New York,Perth,Economy,2725.0,No,3,Vegan
06/10/2024,PA008,Perth,New York,Premium Economy,1140.0,No,0,Egg Free
30/07/2024,PA004,Perth,London,Economy,2250.0,No,1,Vegan
08/12/2024,PA005,London,Tokyo,Economy,2105.0,No,0,Vegetarian
26/12/2024,PA011,Perth,Tokyo,First Class,400.0,No,1,Vegetarian
11/07/2024,PA001,London,New York,First Class,514.0,No,3,Vegan
12/05/2024,PA004,Perth,London,Premium Economy,590.0,No,1,Vegan
05/10/2024,PA009,New York,Tokyo,Business Class,642.0,No,2,Egg Free
08/06/2024,PA006,Tokyo,London,Premium Economy,865.0,No,2,Nut Free
11/02/2024,PA006,Tokyo,London,Premium Economy,835.0,No,0,Egg Free
09/07/2024,PA005,London,Tokyo,First Class,424.0,No,0,Dairy Free
06/02/2024,PA007,New York,Perth,First Class,618.0,No,0,Vegan
09/01/2024,PA008,Perth,New York,Economy,1865.0,No,0,Dairy Free
26/09/2024,PA007,New York,Perth,Premium Economy,1545.0,No,2,Dairy Free
12/12/2024,PA003,London,Perth,First Class,349.0,No,0,Vegan
23/01/2024,PA009,New York,Tokyo,Economy,1315.0,No,2,Vegan
03/02/2024,PA008,Perth,New York,Economy,1280.0,No,1,Egg Free
24/04/2024,PA011,Perth,Tokyo,Business Class,500.4,No,0,Dairy Free
10/11/2024,PA008,Perth,New York,Premium Economy,932.5,No,3,Dairy Free
15/12/2024,PA004,Perth,London,Economy,2500.0,No,2,Egg Free
24/12/2024,PA010,Tokyo,New York,Economy,1170.0,No,0,Egg Free
20/06/2024,PA005,London,Tokyo,Business Class,746.4,No,0,Vegetarian
04/09/2024,PA005,London,Tokyo,Business Class,355.2,No,3,
06/06/2024,PA007,New York,Perth,Business Class,645.6,No,3,Dairy Free
04/10/2024,PA006,Tokyo,London,Business Class,448.8,No,3,Dairy Free
27/02/2024,PA001,London,New York,Premium Economy,925.0,No,1,Egg Free
01/11/2024,PA012,Tokyo,Perth,Premium Economy,1185.0,No,2,Dairy Free
10/03/2024,PA008,Perth,New York,First Class,466.0,No,0,
03/01/2024,PA001,London,New York,First Class,584.0,No,3,Nut Free
28/11/2024,PA008,Perth,New York,Economy,2990.0,No,2,Vegetarian
03/04/2024,PA007,New York,Perth,Economy,1000.0,No,2,
30/06/2024,PA002,New York,London,Business Class,583.2,No,3,Egg Free
24/12/2024,PA001,London,New York,Economy,1800.0,No,1,Egg Free
22/10/2024,PA002,New York,London,Economy,2840.0,No,3,Vegan
11/02/2024,PA011,Perth,Tokyo,Business Class,574.8,No,1,Egg Free
05/06/2024,PA012,Tokyo,Perth,Premium Economy,1357.5,No,2,Dairy Free
30/06/2024,PA008,Perth,New York,First Class,533.0,No,0,Dairy Free
24/08/2024,PA011,Perth,Tokyo,Economy,1980.0,No,1,Egg Free
16/07/2024,PA011,Perth,Tokyo,Economy,2430.0,No,3,Egg Free
16/04/2024,PA007,New York,Perth,Premium Economy,802.5,No,1,Egg Free
02/05/2024,PA008,Perth,New York,Economy,1200.0,No,3,Vegetarian
27/04/2024,PA012,Tokyo,Perth,Premium Economy,1297.5,No,2,Vegetarian
18/04/2024,PA002,New York,London,Economy,2100.0,No,2,
08/09/2024,PA011,Perth,Tokyo,Economy,1195.0,No,1,Egg Free
03/12/2024,PA003,London,Perth,Economy,1590.0,No,0,Vegetarian
04/08/2024,PA001,London,New York,Premium Economy,705.0,No,0,Nut Free
10/06/2024,PA011,Perth,Tokyo,Business Class,339.6,No,1,Egg Free
04/09/2024,PA009,New York,Tokyo,Business Class,634.8,No,0,Vegan
11/03/2024,PA002,New York,London,Business Class,526.8,No,3,Vegan
17/07/2024,PA012,Tokyo,Perth,Premium Economy,517.5,No,1,
01/02/2024,PA001,London,New York,Economy,1950.0,No,1,Vegan
15/04/2024,PA005,London,Tokyo,Business Class,556.8,No,0,Vegetarian
11/04/2024,PA012,Tokyo,Perth,First Class,348.0,No,2,Dairy Free
04/06/2024,PA012,Tokyo,Perth,Economy,2420.0,No,1,Vegetarian
16/05/2024,PA005,London,Tokyo,Premium Economy,1400.0,No,0,Vegan
02/08/2024,PA004,Perth,London,Business Class,668.4,No,0,
16/05/2024,PA006,Tokyo,London,Business Class,271.2,No,1,Egg Free
08/07/2024,PA012,Tokyo,Perth,First Class,335.0,No,0,Vegan
23/11/2024,PA002,New York,London,Economy,2280.0,No,1,Egg Free
14/09/2024,PA010,Tokyo,New York,Business Class,554.4,No,2,
26/09/2024,PA008,Perth,New York,Economy,2970.0,No,2,Egg Free
17/08/2024,PA003,London,Perth,Economy,1745.0,No,3,Vegan
11/02/2024,PA009,New York,Tokyo,Premium Economy,1012.5,No,2,Vegan
16/07/2024,PA004,Perth,London,Economy,3220.0,No,3,Dairy Free
09/06/2024,PA010,Tokyo,New York,Premium Economy,1035.0,No,2,Nut Free
31/08/2024,PA002,New York,London,Premium Economy,1080.0,No,1,Dairy Free
30/03/2024,PA012,Tokyo,Perth,Economy,1170.0,No,1,Vegetarian
28/08/2024,PA012,Tokyo,Perth,First Class,314.0,No,3,Dairy Free
15/02/2024,PA012,Tokyo,Perth,Business Class,342.0,No,2,Dairy Free
02/05/2024,PA002,New York,London,First Class,538.0,No,0,
25/09/2024,PA007,New York,Perth,Economy,1380.0,No,2,Egg Free
10/12/2024,PA003,London,Perth,Premium Economy,1712.5,No,3,
26/12/2024,PA003,London,Perth,Premium Economy,1377.5,No,3,Vegetarian
12/02/2024,PA005,London,Tokyo,First Class,455.0,No,0,Vegetarian
08/03/2024,PA006,Tokyo,London,Premium Economy,1245.0,No,1,
27/03/2024,PA003,London,Perth,Business Class,746.4,No,2,
31/07/2024,PA010,Tokyo,New York,Business Class,531.6,No,3,
04/06/2024,PA002,New York,London,Business Class,522.0,No,0,Vegetarian
27/05/2024,PA006,Tokyo,London,Economy,3370.0,No,1,Egg Free
23/01/2024,PA005,London,Tokyo,Economy,2780.0,No,3,Egg Free
05/12/2024,PA010,Tokyo,New York,Economy,3230.0,No,0,Vegan
16/04/2024,PA012,Tokyo,Perth,First Class,423.0,No,1,Egg Free
17/11/2024,PA010,Tokyo,New York,First Class,202.0,No,3,Dairy Free
07/02/2024,PA007,New York,Perth,Premium Economy,515.0,No,0,
25/05/2024,PA007,New York,Perth,First Class,381.0,No,3,Vegetarian
31/01/2024,PA010,Tokyo,New York,Economy,3445.0,No,0,Vegetarian
02/10/2024,PA002,New York,London,Business Class,732.0,No,2,Nut Free
17/12/2024,PA011,Perth,Tokyo,First Class,201.0,No,0,Vegan
27/08/2024,PA012,Tokyo,Perth,Business Class,414.0,No,2,Vegetarian
19/02/2024,PA002,New York,London,First Class,238.0,No,0,Vegan
20/01/2024,PA009,New York,Tokyo,Business Class,769.2,No,2,Vegetarian
12/03/2024,PA002,New York,London,Business Class,331.2,No,2,Vegan
18/01/2024,PA006,Tokyo,London,Business Class,595.2,No,3,Vegetarian
13/05/2024,PA006,Tokyo,London,First Class,520.0,No,2,Dairy Free
16/05/2024,PA003,London,Perth,Premium Economy,1537.5,No,0,Vegan
10/06/2024,PA001,London,New York,Business Class,309.6,No,1,Vegan
14/08/2024,PA001,London,New York,Economy,1520.0,No,2,Nut Free
09/12/2024,PA011,Perth,Tokyo,Premium Economy,1575.0,No,2,Egg Free
02/03/2024,PA009,New York,Tokyo,First Class,619.0,No,0,Vegan
27/01/2024,PA005,London,Tokyo,Economy,2235.0,No,0,Egg Free
05/01/2024,PA001,London,New York,Business Class,654.0,No,1,Vegetarian
07/10/2024,PA010,Tokyo,New York,Premium Economy,1372.5,No,0,Egg Free
05/12/2024,PA004,Perth,London,Economy,1445.0,No,3,Dairy Free
18/12/2024,PA004,Perth,London,First Class,347.0,No,3,Egg Free
03/03/2024,PA009,New York,Tokyo,Premium Economy,1412.5,No,3,Vegetarian
18/03/2024,PA012,Tokyo,Perth,Economy,1495.0,No,1,
22/06/2024,PA008,Perth,New York,First Class,553.0,No,3,Egg Free
09/05/2024,PA001,London,New York,Economy,3010.0,No,0,Vegan
29/02/2024,PA003,London,Perth,Business Class,535.2,No,2,Dairy Free
28/04/2024,PA003,London,Perth,First Class,581.0,No,0,Vegetarian
16/08/2024,PA011,Perth,Tokyo,Premium Economy,1067.5,No,0,Vegan
16/10/2024,PA011,Perth,Tokyo,Premium Economy,1730.0,No,1,
29/08/2024,PA010,Tokyo,New York,Business Class,336.0,No,1,
31/03/2024,PA012,Tokyo,Perth,Premium Economy,930.0,No,3,Dairy Free
25/09/2024,PA005,London,Tokyo,Economy,3285.0,No,2,Vegan
09/05/2024,PA007,New York,Perth,First Class,352.0,No,0,Vegan
16/12/2024,PA009,New York,Tokyo,Economy,1580.0,No,0,Dairy Free
24/06/2024,PA001,London,New York,Economy,3155.0,No,0,Vegetarian
10/04/2024,PA011,Perth,Tokyo,Premium Economy,1155.0,No,2,Nut Free
18/06/2024,PA010,Tokyo,New York,Premium Economy,1527.5,No,1,Egg Free
20/10/2024,PA004,Perth,London,First Class,291.0,No,1,Dairy Free
29/05/2024,PA008,Perth,New York,Business Class,380.4,No,3,Nut Free
23/11/2024,PA003,London,Perth,Economy,1910.0,No,2,Egg Free
27/01/2024,PA008,Perth,New York,First Class,623.0,No,1,Vegetarian
24/08/2024,PA011,Perth,Tokyo,First Class,683.0,No,0,Vegan
28/07/2024,PA010,Tokyo,New York,Premium Economy,1190.0,No,0,Egg Free
02/06/2024,PA003,London,Perth,Business Class,783.6,No,1,Vegetarian
18/05/2024,PA002,New York,London,First Class,562.0,No,3,
25/04/2024,PA003,London,Perth,Premium Economy,1452.5,No,3,Vegan
