Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type
28/08/2024,PA011,Perth,Tokyo,Premium Economy,780.0,Yes,2,Vegan
14/06/2024,PA005,London,Tokyo,Business Class,421.2,Yes,0,
27/06/2024,PA007,New York,Perth,Economy,2060.0,Yes,1,Nut Free
08/11/2024,PA002,New York,London,Premium Economy,865.0,Yes,3,Vegetarian
27/10/2024,PA002,New York,London,Economy,2780.0,Yes,2,Egg Free
24/11/2024,PA011,Perth,Tokyo,Business Class,415.2,Yes,3,Vegan
27/03/2024,PA003,London,Perth,Business Class,426.0,Yes,0,Egg Free
11/09/2024,PA010,Tokyo,New York,First Class,692.0,Yes,2,Vegetarian
23/12/2024,PA006,Tokyo,London,Premium Economy,1380.0,Yes,1,Egg Free
14/05/2024,PA008,Perth,New York,Economy,2435.0,Yes,0,Vegetarian
03/07/2024,PA012,Tokyo,Perth,Premium Economy,1582.5,Yes,1,Egg Free
14/03/2024,PA008,Perth,New York,Premium Economy,1127.5,Yes,1,
03/07/2024,PA008,Perth,New York,Premium Economy,1457.5,Yes,1,Egg Free
04/02/2024,PA001,London,New York,Business Class,793.2,Yes,0,
12/07/2024,PA007,New York,Perth,First Class,346.0,Yes,0,Dairy Free
02/06/2024,PA010,Tokyo,New York,Business Class,649.2,Yes,1,
28/09/2024,PA003,London,Perth,Premium Economy,937.5,Yes,1,Egg Free
09/08/2024,PA004,Perth,London,Business Class,547.2,Yes,3,Vegetarian
28/05/2024,PA010,Tokyo,New York,Economy,3295.0,Yes,1,Egg Free
11/03/2024,PA011,Perth,Tokyo,First Class,438.0,Yes,3,
26/07/2024,PA005,London,Tokyo,Premium Economy,510.0,Yes,1,Dairy Free
01/06/2024,PA006,Tokyo,London,Business Class,782.4,Yes,0,Vegetarian
28/03/2024,PA010,Tokyo,New York,Business Class,568.8,Yes,3,Egg Free
16/12/2024,PA006,Tokyo,London,Economy,3150.0,Yes,2,Vegan
09/11/2024,PA010,Tokyo,New York,First Class,613.0,Yes,1,Egg Free
07/07/2024,PA009,New York,Tokyo,Economy,2700.0,Yes,2,Nut Free
03/10/2024,PA005,London,Tokyo,Economy,1150.0,Yes,3,
12/01/2024,PA010,Tokyo,New York,Business Class,313.2,Yes,3,Vegan
30/08/2024,PA009,New York,Tokyo,Economy,2875.0,Yes,1,Dairy Free
23/01/2024,PA009,New York,Tokyo,First Class,603.0,Yes,1,Egg Free
17/04/2024,PA011,Perth,Tokyo,First Class,362.0,Yes,2,Dairy Free
24/11/2024,PA005,London,Tokyo,First Class,322.0,Yes,3,Vegetarian
20/11/2024,PA011,Perth,Tokyo,First Class,678.0,Yes,1,Egg Free
16/12/2024,PA004,Perth,London,Premium Economy,1410.0,Yes,1,Egg Free
15/06/2024,PA005,London,Tokyo,Economy,1775.0,Yes,1,Egg Free
23/06/2024,PA010,Tokyo,New York,Business Class,291.6,Yes,2,Dairy Free
05/06/2024,PA008,Perth,New York,First Class,316.0,Yes,3,Egg Free
24/10/2024,PA010,Tokyo,New York,Business Class,333.6,Yes,2,Egg Free
28/02/2024,PA009,New York,Tokyo,First Class,403.0,Yes,3,
06/06/2024,PA001,London,New York,Business Class,570.0,Yes,2,
20/09/2024,PA010,Tokyo,New York,Premium Economy,1305.0,Yes,0,Egg Free
19/02/2024,PA004,Perth,London,First Class,260.0,Yes,1,Dairy Free
10/12/2024,PA011,Perth,Tokyo,Economy,2830.0,Yes,2,Vegan
12/11/2024,PA009,New York,Tokyo,First Class,344.0,Yes,2,Vegan
28/09/2024,PA009,New York,Tokyo,Economy,3390.0,Yes,2,Dairy Free
02/10/2024,PA001,London,New York,First Class,517.0,Yes,2,Vegan
12/08/2024,PA006,Tokyo,London,Premium Economy,615.0,Yes,3,Vegetarian
07/10/2024,PA008,Perth,New York,First Class,642.0,Yes,3,Vegetarian
04/04/2024,PA005,London,Tokyo,First Class,521.0,Yes,0,Nut Free
30/07/2024,PA003,London,Perth,First Class,612.0,Yes,1,Vegetarian
29/05/2024,PA009,New York,Tokyo,Business Class,294.0,Yes,0,Nut Free
04/01/2024,PA002,New York,London,First Class,684.0,Yes,1,Dairy Free
16/01/2024,PA007,New York,Perth,Business Class,406.8,Yes,3,
09/08/2024,PA003,London,Perth,Premium Economy,1572.5,Yes,3,Nut Free
13/07/2024,PA010,Tokyo,New York,First Class,403.0,Yes,1,Nut Free
13/10/2024,PA012,Tokyo,Perth,Premium Economy,1352.5,Yes,0,Dairy Free
20/07/2024,PA011,Perth,Tokyo,First Class,606.0,Yes,1,Egg Free
27/08/2024,PA005,London,Tokyo,Economy,3080.0,Yes,2,Vegetarian
25/03/2024,PA002,New York,London,Premium Economy,1342.5,Yes,2,Dairy Free
09/08/2024,PA006,Tokyo,London,Business Class,658.8,Yes,2,Vegan
22/05/2024,PA006,Tokyo,London,Premium Economy,1660.0,Yes,3,Egg Free
14/01/2024,PA012,Tokyo,Perth,First Class,379.0,Yes,0,Egg Free
06/09/2024,PA006,Tokyo,London,Business Class,272.4,Yes,1,Vegan
11/04/2024,PA011,Perth,Tokyo,Economy,1410.0,Yes,0,Nut Free
01/09/2024,PA005,London,Tokyo,Business Class,243.6,Yes,1,
18/11/2024,PA008,Perth,New York,Premium Economy,1127.5,Yes,1,
31/12/2024,PA005,London,Tokyo,First Class,247.0,Yes,3,Nut Free
03/08/2024,PA011,Perth,Tokyo,Economy,2695.0,Yes,0,Nut Free
31/05/2024,PA009,New York,Tokyo,First Class,484.0,Yes,1,
19/12/2024,PA006,Tokyo,London,First Class,216.0,Yes,1,Egg Free
07/02/2024,PA001,London,New York,Business Class,266.4,Yes,0,
24/01/2024,PA012,Tokyo,Perth,Economy,3370.0,Yes,0,Vegan
21/01/2024,PA012,Tokyo,Perth,Business Class,422.4,Yes,0,Vegetarian
18/04/2024,PA003,London,Perth,First Class,350.0,Yes,1,Egg Free
11/07/2024,PA011,Perth,Tokyo,First Class,237.0,Yes,2,Vegetarian
19/11/2024,PA006,Tokyo,London,Premium Economy,1295.0,Yes,3,
19/12/2024,PA001,London,New York,Business Class,571.2,Yes,1,Dairy Free
03/02/2024,PA008,Perth,New York,Business Class,421.2,Yes,3,Dairy Free
06/02/2024,PA004,Perth,London,First Class,306.0,Yes,2,Dairy Free
10/04/2024,PA011,Perth,Tokyo,Economy,1695.0,Yes,0,Vegetarian
21/11/2024,PA006,Tokyo,London,Business Class,367.2,Yes,0,
16/02/2024,PA003,London,Perth,First Class,618.0,Yes,3,Nut Free
02/12/2024,PA001,London,New York,Premium Economy,1037.5,Yes,3,Vegetarian
11/08/2024,PA008,Perth,New York,Business Class,294.0,Yes,3,Vegan
11/12/2024,PA008,Perth,New York,Business Class,834.0,Yes,0,Egg Free
09/04/2024,PA008,Perth,New York,Premium Economy,1307.5,Yes,0,
06/03/2024,PA006,Tokyo,London,Premium Economy,1220.0,Yes,2,Nut Free
25/10/2024,PA007,New York,Perth,First Class,485.0,Yes,3,Dairy Free
11/07/2024,PA002,New York,London,Economy,3080.0,Yes,2,Nut Free
13/03/2024,PA005,London,Tokyo,First Class,518.0,Yes,1,Dairy Free
24/01/2024,PA011,Perth,Tokyo,Economy,3060.0,Yes,3,Vegan
17/09/2024,PA001,London,New York,Economy,2000.0,Yes,3,Vegan
08/08/2024,PA001,London,New York,First Class,627.0,Yes,1,Nut Free
23/12/2024,PA009,New York,Tokyo,Premium Economy,922.5,Yes,2,Egg Free
14/05/2024,PA001,London,New York,Business Class,583.2,Yes,2,Vegan
15/02/2024,PA008,Perth,New York,Premium Economy,1732.5,Yes,3,Nut Free
02/10/2024,PA010,Tokyo,New York,Premium Economy,927.5,Yes,3,Vegetarian
16/09/2024,PA001,London,New York,Economy,2415.0,Yes,2,
10/07/2024,PA009,New York,Tokyo,Premium Economy,1142.5,Yes,2,
12/08/2024,PA003,London,Perth,Economy,2750.0,Yes,1,Dairy Free
06/03/2024,PA012,Tokyo,Perth,Economy,1380.0,Yes,0,Egg Free
28/01/2024,PA004,Perth,London,Economy,2990.0,Yes,3,Nut Free
24/07/2024,PA012,Tokyo,Perth,Premium Economy,1075.0,Yes,0,Vegetarian
17/01/2024,PA010,Tokyo,New York,Premium Economy,1325.0,Yes,0,Nut Free
01/03/2024,PA004,Perth,London,Premium Economy,1447.5,Yes,3,
02/09/2024,PA006,Tokyo,London,First Class,642.0,Yes,1,Vegetarian
23/10/2024,PA009,New York,Tokyo,Premium Economy,740.0,Yes,0,Egg Free
16/07/2024,PA012,Tokyo,Perth,Economy,1170.0,Yes,2,Dairy Free
04/04/2024,PA009,New York,Tokyo,First Class,691.0,Yes,3,Egg Free
31/07/2024,PA005,London,Tokyo,Business Class,577.2,Yes,3,Nut Free
22/10/2024,PA006,Tokyo,London,Premium Economy,1020.0,Yes,1,Egg Free
24/08/2024,PA004,Perth,London,Economy,2985.0,Yes,2,Vegan
23/03/2024,PA003,London,Perth,Premium Economy,1302.5,Yes,3,Vegetarian
20/07/2024,PA007,New York,Perth,Premium Economy,1677.5,Yes,0,Dairy Free
11/05/2024,PA005,London,Tokyo,Business Class,747.6,Yes,1,Nut Free
30/11/2024,PA004,Perth,London,Premium Economy,1357.5,Yes,2,Nut Free
20/04/2024,PA006,Tokyo,London,Economy,3015.0,Yes,0,Nut Free
19/02/2024,PA008,Perth,New York,Economy,2515.0,Yes,2,Egg Free
27/04/2024,PA007,New York,Perth,First Class,689.0,Yes,0,Vegan
10/11/2024,PA009,New York,Tokyo,Premium Economy,1225.0,Yes,3,Nut Free
29/03/2024,PA009,New York,Tokyo,First Class,500.0,Yes,1,Egg Free
17/01/2024,PA005,London,Tokyo,Premium Economy,942.5,Yes,3,Nut Free
17/03/2024,PA001,London,New York,Economy,2880.0,Yes,0,
02/09/2024,PA007,New York,Perth,First Class,570.0,Yes,1,Vegan
25/09/2024,PA003,London,Perth,Business Class,762.0,Yes,0,Vegan
21/07/2024,PA002,New York,London,Economy,2340.0,Yes,0,Nut Free
07/09/2024,PA005,London,Tokyo,First Class,388.0,Yes,0,Vegetarian
07/11/2024,PA007,New York,Perth,First Class,345.0,Yes,3,Nut Free
02/08/2024,PA002,New York,London,Premium Economy,1667.5,Yes,3,Vegetarian
28/08/2024,PA001,London,New York,Economy,1925.0,Yes,2,Dairy Free
24/02/2024,PA005,London,Tokyo,First Class,688.0,Yes,3,Egg Free
14/04/2024,PA005,London,Tokyo,Premium Economy,665.0,Yes,1,Nut Free
24/10/2024,PA009,New York,Tokyo,Economy,3235.0,Yes,0,Vegetarian
31/03/2024,PA007,New York,Perth,Premium Economy,935.0,Yes,3,Vegan
29/06/2024,PA002,New York,London,Business Class,452.4,Yes,1,Vegan
19/01/2024,PA005,London,Tokyo,Economy,2525.0,Yes,3,Egg Free
04/04/2024,PA003,London,Perth,Economy,1325.0,Yes,1,Nut Free
10/08/2024,PA008,Perth,New York,First Class,251.0,Yes,1,
05/05/2024,PA006,Tokyo,London,Economy,1310.0,Yes,0,Vegan
02/12/2024,PA001,London,New York,Premium Economy,1255.0,Yes,2,Dairy Free
10/07/2024,PA011,Perth,Tokyo,Business Class,241.2,Yes,2,Egg Free
21/09/2024,PA007,New York,Perth,Premium Economy,807.5,Yes,0,Nut Free
08/10/2024,PA008,Perth,New York,Business Class,414.0,Yes,0,Vegetarian
07/10/2024,PA008,Perth,New York,Economy,2685.0,Yes,3,Vegan
04/10/2024,PA004,Perth,London,Premium Economy,945.0,Yes,1,Egg Free
08/10/2024,PA003,London,Perth,Business Class,758.4,Yes,1,Egg Free
15/09/2024,PA006,Tokyo,London,Premium Economy,1090.0,Yes,2,Vegan
29/07/2024,PA001,London,New York,Premium Economy,1477.5,Yes,1,Dairy Free
27/09/2024,PA012,Tokyo,Perth,Business Class,657.6,Yes,2,Vegetarian
28/09/2024,PA011,Perth,Tokyo,Business Class,580.8,Yes,2,
23/09/2024,PA008,Perth,New York,Economy,1205.0,Yes,1,Dairy Free
30/07/2024,PA007,New York,Perth,Premium Economy,1632.5,Yes,2,Dairy Free
15/03/2024,PA004,Perth,London,First Class,449.0,Yes,2,Vegan
24/04/2024,PA011,Perth,Tokyo,Economy,1870.0,Yes,1,Vegetarian
14/11/2024,PA004,Perth,London,Economy,2290.0,Yes,2,Nut Free
07/07/2024,PA002,New York,London,Business Class,530.4,Yes,3,Nut Free
02/03/2024,PA001,London,New York,First Class,323.0,Yes,0,Vegan
08/05/2024,PA006,Tokyo,London,First Class,440.0,Yes,2,
02/09/2024,PA012,Tokyo,Perth,Premium Economy,570.0,Yes,3,Nut Free
19/05/2024,PA010,Tokyo,New York,First Class,362.0,Yes,2,
19/10/2024,PA002,New York,London,Premium Economy,1130.0,Yes,0,
03/10/2024,PA008,Perth,New York,Economy,1140.0,Yes,0,Vegan
10/06/2024,PA004,Perth,London,First Class,478.0,Yes,3,Nut Free
02/02/2024,PA002,New York,London,Economy,1530.0,Yes,0,Nut Free
29/08/2024,PA007,New York,Perth,Economy,1265.0,Yes,3,Nut Free
30/11/2024,PA001,London,New York,First Class,401.0,Yes,3,Nut Free
05/12/2024,PA004,Perth,London,Business Class,609.6,Yes,0,
29/11/2024,PA009,New York,Tokyo,Economy,2375.0,Yes,0,Vegetarian
25/10/2024,PA010,Tokyo,New York,First Class,466.0,Yes,1,Nut Free
28/08/2024,PA005,London,Tokyo,Premium Economy,1122.5,Yes,2,Dairy Free
15/06/2024,PA001,London,New York,Premium Economy,1005.0,Yes,3,Vegan
26/12/2024,PA008,Perth,New York,First Class,297.0,Yes,3,
17/05/2024,PA002,New York,London,Premium Economy,1547.5,Yes,2,Dairy Free
30/07/2024,PA004,Perth,London,First Class,552.0,Yes,0,
04/11/2024,PA008,Perth,New York,Business Class,432.0,Yes,0,Egg Free
20/10/2024,PA006,Tokyo,London,Premium Economy,802.5,Yes,1,
29/03/2024,PA012,Tokyo,Perth,Business Class,508.8,Yes,2,Dairy Free
26/07/2024,PA002,New York,London,Economy,2885.0,Yes,0,Vegetarian
04/10/2024,PA003,London,Perth,Business Class,711.6,Yes,1,Egg Free
01/12/2024,PA010,Tokyo,New York,Premium Economy,1677.5,Yes,0,Nut Free
09/03/2024,PA012,Tokyo,Perth,Premium Economy,840.0,Yes,0,Nut Free
23/08/2024,PA002,New York,London,Economy,2010.0,Yes,2,Dairy Free
25/06/2024,PA005,London,Tokyo,Premium Economy,1152.5,Yes,2,
16/04/2024,PA003,London,Perth,Premium Economy,825.0,Yes,3,Dairy Free
11/06/2024,PA005,London,Tokyo,First Class,468.0,Yes,1,Nut Free
13/08/2024,PA007,New York,Perth,Business Class,302.4,Yes,2,
20/05/2024,PA001,London,New York,Business Class,799.2,Yes,0,Nut Free
15/01/2024,PA009,New York,Tokyo,Business Class,397.2,Yes,3,Dairy Free
21/05/2024,PA001,London,New York,First Class,493.0,Yes,0,Vegan
07/06/2024,PA008,Perth,New York,Economy,2110.0,Yes,0,Egg Free
23/01/2024,PA011,Perth,Tokyo,First Class,635.0,Yes,2,
31/07/2024,PA002,New York,London,First Class,392.0,Yes,0,
05/09/2024,PA006,Tokyo,London,Economy,3345.0,Yes,3,
21/01/2024,PA009,New York,Tokyo,Business Class,352.8,Yes,0,Egg Free
15/04/2024,PA011,Perth,Tokyo,First Class,334.0,Yes,1,
01/10/2024,PA012,Tokyo,Perth,First Class,382.0,Yes,1,
17/01/2024,PA002,New York,London,Business Class,672.0,Yes,2,Vegan
22/03/2024,PA011,Perth,Tokyo,First Class,563.0,Yes,0,Nut Free
23/02/2024,PA012,Tokyo,Perth,Business Class,472.8,Yes,0,Dairy Free
09/12/2024,PA011,Perth,Tokyo,Economy,3460.0,Yes,0,Vegan
19/05/2024,PA009,New York,Tokyo,Business Class,685.2,Yes,3,Egg Free
12/02/2024,PA005,London,Tokyo,Premium Economy,1157.5,Yes,0,Vegan
25/04/2024,PA001,London,New York,First Class,295.0,Yes,3,
08/10/2024,PA003,London,Perth,Business Class,655.2,Yes,1,Egg Free
12/02/2024,PA011,Perth,Tokyo,First Class,207.0,Yes,3,Vegetarian
26/06/2024,PA008,Perth,New York,Premium Economy,1592.5,Yes,0,Vegan
09/11/2024,PA012,Tokyo,Perth,First Class,275.0,Yes,2,Vegetarian
22/05/2024,PA006,Tokyo,London,Business Class,660.0,Yes,1,Vegan
05/08/2024,PA007,New York,Perth,Business Class,481.2,Yes,3,Egg Free
10/05/2024,PA011,Perth,Tokyo,Premium Economy,1277.5,Yes,2,Egg Free
11/02/2024,PA012,Tokyo,Perth,Business Class,595.2,Yes,1,
25/07/2024,PA004,Perth,London,Business Class,822.0,Yes,1,Nut Free
25/12/2024,PA004,Perth,London,Business Class,303.6,Yes,2,Vegan
27/06/2024,PA012,Tokyo,Perth,Business Class,835.2,Yes,2,Dairy Free
09/08/2024,PA008,Perth,New York,First Class,665.0,Yes,3,
15/04/2024,PA006,Tokyo,London,First Class,678.0,Yes,1,Egg Free
05/10/2024,PA012,Tokyo,Perth,Business Class,252.0,Yes,1,
12/06/2024,PA007,New York,Perth,Business Class,721.2,Yes,3,Vegetarian
23/10/2024,PA002,New York,London,Business Class,276.0,Yes,2,Nut Free
05/06/2024,PA005,London,Tokyo,First Class,539.0,Yes,0,Dairy Free
01/05/2024,PA010,Tokyo,New York,Economy,1250.0,Yes,0,Vegan
18/10/2024,PA001,London,New York,Business Class,331.2,Yes,1,
10/09/2024,PA012,Tokyo,Perth,Business Class,823.2,Yes,0,Vegan
09/08/2024,PA007,New York,Perth,Business Class,241.2,Yes,3,Dairy Free
27/08/2024,PA002,New York,London,Business Class,470.4,Yes,1,Nut Free
15/02/2024,PA011,Perth,Tokyo,First Class,371.0,Yes,0,Nut Free
21/11/2024,PA003,London,Perth,First Class,469.0,Yes,1,Vegetarian
02/02/2024,PA001,London,New York,Business Class,358.8,Yes,0,Vegan
13/12/2024,PA008,Perth,New York,First Class,208.0,Yes,2,Nut Free
02/07/2024,PA003,London,Perth,First Class,357.0,Yes,0,Dairy Free
02/11/2024,PA007,New York,Perth,Premium Economy,885.0,Yes,2,Nut Free
29/09/2024,PA002,New York,London,Business Class,260.4,Yes,0,Vegetarian
24/07/2024,PA009,New York,Tokyo,Economy,2040.0,Yes,2,Dairy Free
16/08/2024,PA008,Perth,New York,Premium Economy,765.0,Yes,1,Nut Free
21/08/2024,PA010,Tokyo,New York,Economy,1225.0,Yes,2,Nut Free
18/03/2024,PA002,New York,London,Premium Economy,1617.5,Yes,3,Vegetarian
20/12/2024,PA001,London,New York,First Class,473.0,Yes,1,
03/02/2024,PA005,London,Tokyo,Business Class,330.0,Yes,3,Vegan
17/08/2024,PA001,London,New York,Premium Economy,522.5,Yes,1,Vegan
25/08/2024,PA002,New York,London,First Class,370.0,Yes,1,
18/09/2024,PA011,Perth,Tokyo,Business Class,694.8,Yes,0,Dairy Free
16/02/2024,PA010,Tokyo,New York,First Class,340.0,Yes,1,
01/05/2024,PA005,London,Tokyo,Economy,1810.0,Yes,0,Dairy Free
08/09/2024,PA006,Tokyo,London,Economy,1865.0,Yes,1,Dairy Free
10/07/2024,PA010,Tokyo,New York,Economy,2920.0,Yes,3,Vegan
29/03/2024,PA007,New York,Perth,First Class,698.0,Yes,3,Vegan
07/02/2024,PA004,Perth,London,Premium Economy,1045.0,Yes,0,Egg Free
11/03/2024,PA010,Tokyo,New York,First Class,561.0,Yes,0,
28/11/2024,PA004,Perth,London,Economy,1220.0,Yes,3,Egg Free
12/06/2024,PA001,London,New York,Business Class,328.8,Yes,1,Egg Free
28/02/2024,PA003,London,Perth,First Class,660.0,Yes,1,Vegan
12/11/2024,PA006,Tokyo,London,Business Class,546.0,Yes,1,Vegan
28/05/2024,PA007,New York,Perth,First Class,622.0,Yes,0,Egg Free
13/04/2024,PA010,Tokyo,New York,First Class,283.0,Yes,3,Dairy Free
06/05/2024,PA004,Perth,London,Economy,1905.0,Yes,0,Nut Free
11/11/2024,PA011,Perth,Tokyo,Premium Economy,1080.0,Yes,2,Vegetarian
21/10/2024,PA008,Perth,New York,Premium Economy,1212.5,Yes,2,Nut Free
02/12/2024,PA004,Perth,London,Economy,2870.0,Yes,2,Vegetarian
15/11/2024,PA001,London,New York,Premium Economy,1590.0,Yes,3,Vegetarian
25/10/2024,PA006,Tokyo,London,Business Class,726.0,Yes,1,Dairy Free
17/01/2024,PA010,Tokyo,New York,Premium Economy,1417.5,Yes,1,Vegan
14/04/2024,PA011,Perth,Tokyo,Business Class,249.6,Yes,1,Nut Free
26/08/2024,PA007,New York,Perth,Business Class,342.0,Yes,3,Dairy Free
05/11/2024,PA009,New York,Tokyo,Economy,2825.0,Yes,3,Vegetarian
27/04/2024,PA001,London,New York,First Class,633.0,Yes,0,Egg Free
10/03/2024,PA010,Tokyo,New York,Premium Economy,1480.0,Yes,2,
28/06/2024,PA002,New York,London,Economy,1890.0,Yes,1,Vegetarian
01/05/2024,PA002,New York,London,Business Class,697.2,Yes,1,Dairy Free
05/04/2024,PA003,London,Perth,First Class,315.0,Yes,3,Egg Free
10/11/2024,PA008,Perth,New York,First Class,554.0,Yes,1,Egg Free
02/12/2024,PA001,London,New York,First Class,543.0,Yes,2,Vegetarian
09/05/2024,PA003,London,Perth,Business Class,796.8,Yes,0,
04/08/2024,PA008,Perth,New York,Economy,1740.0,Yes,1,Dairy Free
02/07/2024,PA009,New York,Tokyo,Business Class,694.8,Yes,2,Dairy Free
27/06/2024,PA007,New York,Perth,Premium Economy,720.0,Yes,2,Vegan
21/03/2024,PA005,London,Tokyo,Economy,1370.0,Yes,0,Vegan
14/04/2024,PA004,Perth,London,Business Class,362.4,Yes,0,Dairy Free
13/02/2024,PA010,Tokyo,New York,Premium Economy,1647.5,Yes,0,Dairy Free
28/06/2024,PA001,London,New York,Business Class,550.8,Yes,2,Vegetarian
26/05/2024,PA006,Tokyo,London,First Class,349.0,Yes,1,Nut Free
22/10/2024,PA007,New York,Perth,First Class,458.0,Yes,0,
01/10/2024,PA006,Tokyo,London,Business Class,343.2,Yes,2,Vegetarian
06/11/2024,PA006,Tokyo,London,Premium Economy,1207.5,Yes,0,
22/02/2024,PA008,Perth,New York,First Class,254.0,Yes,3,Dairy Free
24/05/2024,PA009,New York,Tokyo,Business Class,514.8,Yes,3,Egg Free
30/04/2024,PA012,Tokyo,Perth,Premium Economy,1452.5,Yes,0,Vegetarian
01/02/2024,PA011,Perth,Tokyo,Economy,2425.0,Yes,2,Nut Free
25/07/2024,PA009,New York,Tokyo,Premium Economy,750.0,Yes,0,Vegetarian
01/11/2024,PA012,Tokyo,Perth,First Class,608.0,Yes,1,
25/11/2024,PA010,Tokyo,New York,Economy,2930.0,Yes,2,Egg Free
08/11/2024,PA009,New York,Tokyo,First Class,431.0,Yes,3,Vegan
07/02/2024,PA001,London,New York,Business Class,249.6,Yes,0,
15/11/2024,PA005,London,Tokyo,First Class,424.0,Yes,1,Nut Free
05/11/2024,PA003,London,Perth,First Class,660.0,Yes,0,Vegan
29/12/2024,PA010,Tokyo,New York,Business Class,603.6,Yes,3,Egg Free
11/02/2024,PA007,New York,Perth,Business Class,824.4,Yes,3,Dairy Free
07/12/2024,PA009,New York,Tokyo,Economy,1615.0,Yes,1,Vegetarian
29/10/2024,PA007,New York,Perth,First Class,477.0,Yes,1,Dairy Free
22/08/2024,PA003,London,Perth,Economy,2360.0,Yes,2,Vegetarian
31/01/2024,PA004,Perth,London,First Class,289.0,Yes,2,Nut Free
11/06/2024,PA001,London,New York,Premium Economy,1340.0,Yes,2,Nut Free
05/01/2024,PA012,Tokyo,Perth,Business Class,336.0,Yes,3,Vegetarian
30/06/2024,PA006,Tokyo,London,Business Class,685.2,Yes,3,Dairy Free
11/07/2024,PA002,New York,London,Premium Economy,777.5,Yes,3,Vegan
29/07/2024,PA001,London,New York,First Class,384.0,Yes,0,Vegan
13/08/2024,PA010,Tokyo,New York,Business Class,289.2,Yes,1,Vegetarian
29/07/2024,PA012,Tokyo,Perth,First Class,554.0,Yes,2,Nut Free
05/07/2024,PA010,Tokyo,New York,Premium Economy,670.0,Yes,0,Egg Free
01/02/2024,PA011,Perth,Tokyo,First Class,623.0,Yes,2,
16/10/2024,PA006,Tokyo,London,Premium Economy,1255.0,Yes,3,Nut Free
12/09/2024,PA002,New York,London,Premium Economy,1407.5,Yes,0,Vegetarian
25/01/2024,PA001,London,New York,Business Class,565.2,Yes,1,Nut Free
07/09/2024,PA008,Perth,New York,Business Class,698.4,Yes,3,Egg Free
13/12/2024,PA012,Tokyo,Perth,Premium Economy,1092.5,Yes,2,
22/02/2024,PA002,New York,London,Premium Economy,1027.5,Yes,2,
15/02/2024,PA005,London,Tokyo,Economy,1800.0,Yes,0,
22/06/2024,PA011,Perth,Tokyo,Economy,2725.0,Yes,2,Nut Free
17/03/2024,PA005,London,Tokyo,Economy,2350.0,Yes,2,Nut Free
04/03/2024,PA008,Perth,New York,Premium Economy,1215.0,Yes,0,
15/12/2024,PA006,Tokyo,London,Premium Economy,1140.0,Yes,2,Dairy Free
02/01/2024,PA010,Tokyo,New York,Business Class,507.6,Yes,2,Egg Free
13/11/2024,PA011,Perth,Tokyo,First Class,353.0,Yes,2,Vegetarian
13/07/2024,PA006,Tokyo,London,Economy,3375.0,Yes,2,Nut Free
12/09/2024,PA004,Perth,London,Economy,1645.0,Yes,0,Vegetarian
27/02/2024,PA002,New York,London,First Class,325.0,Yes,0,Vegan
04/08/2024,PA007,New York,Perth,Economy,2390.0,Yes,0,
05/09/2024,PA001,London,New York,Premium Economy,1202.5,Yes,0,Egg Free
13/08/2024,PA007,New York,Perth,Premium Economy,815.0,Yes,0,Nut Free
04/06/2024,PA009,New York,Tokyo,Premium Economy,1525.0,Yes,2,
18/12/2024,PA012,Tokyo,Perth,Economy,2565.0,Yes,3,Nut Free
14/05/2024,PA002,New York,London,Business Class,667.2,Yes,2,Vegan
29/07/2024,PA003,London,Perth,Premium Economy,615.0,Yes,1,Nut Free
03/06/2024,PA007,New York,Perth,First Class,636.0,Yes,1,Egg Free
09/02/2024,PA005,London,Tokyo,First Class,519.0,Yes,2,Vegetarian
10/03/2024,PA008,Perth,New York,Premium Economy,1737.5,Yes,1,Vegetarian
27/11/2024,PA011,Perth,Tokyo,First Class,509.0,Yes,1,Vegetarian
26/06/2024,PA002,New York,London,First Class,335.0,Yes,0,Vegan
07/10/2024,PA002,New York,London,First Class,684.0,Yes,2,Nut Free
29/10/2024,PA003,London,Perth,Economy,2720.0,Yes,3,
12/10/2024,PA009,New York,Tokyo,Business Class,478.8,Yes,1,Egg Free
19/09/2024,PA007,New York,Perth,First Class,231.0,Yes,2,Nut Free
20/07/2024,PA010,Tokyo,New York,Business Class,370.8,Yes,3,Egg Free
21/09/2024,PA004,Perth,London,Business Class,733.2,Yes,3,Egg Free
02/07/2024,PA002,New York,London,Premium Economy,1142.5,Yes,1,Dairy Free
17/02/2024,PA007,New York,Perth,First Class,245.0,Yes,3,Vegetarian
22/08/2024,PA009,New York,Tokyo,Premium Economy,1090.0,Yes,1,Nut Free
03/12/2024,PA004,Perth,London,Premium Economy,1695.0,Yes,3,Nut Free
